Graph2
Time (Seconds),Data (Meters),Data0 (Meters)
1026.300049,-2.067198,-0.913504
1026.350098,-2.066407,-0.918487
1026.400024,-2.065416,-0.923346
1026.450073,-2.064190,-0.928237
1026.500000,-2.062761,-0.933005
1026.550049,-2.061079,-0.937733
1026.600098,-2.059213,-0.942386
1026.650024,-2.057144,-0.946887
1026.700073,-2.054823,-0.951363
1026.750122,-2.052355,-0.955661
1026.800049,-2.049669,-0.959904
1026.850098,-2.046727,-0.963955
1026.900024,-2.043636,-0.967908
1026.950073,-2.040356,-0.971672
1027.000122,-2.036806,-0.975238
1027.050049,-2.033240,-0.978690
1027.099976,-2.029443,-0.981916
1027.150024,-2.025556,-0.984993
1027.200073,-2.021393,-0.987888
1027.250000,-2.017205,-0.990517
1027.300049,-2.012782,-0.992981
1027.349976,-2.008301,-0.995131
1027.400024,-2.003715,-0.997158
1027.450073,-1.999104,-0.998919
1027.500000,-1.994243,-1.000440
1027.550049,-1.989397,-1.001694
1027.600098,-1.984557,-1.002736
1027.650024,-1.979591,-1.003551
1027.700073,-1.974634,-1.004119
1027.750000,-1.969625,-1.004441
1027.800049,-1.964610,-1.004511
1027.850098,-1.959626,-1.004330
1027.900024,-1.954619,-1.003899
1027.950073,-1.949669,-1.003233
1028.000122,-1.944739,-1.002297
1028.050049,-1.939906,-1.001152
1028.099976,-1.935111,-0.999784
1028.150024,-1.930356,-0.998162
1028.200073,-1.925728,-0.996320
1028.250000,-1.921152,-0.994254
1028.300049,-1.916880,-0.991823
1028.350098,-1.912464,-0.989260
1028.400024,-1.908293,-0.986589
1028.450073,-1.904192,-0.983653
1028.500000,-1.900240,-0.980594
1028.550049,-1.896434,-0.977289
1028.600098,-1.892831,-0.973873
1028.650024,-1.889342,-0.970259
1028.700073,-1.886041,-0.966557
1028.750122,-1.882876,-0.962640
1028.800049,-1.879935,-0.958643
1028.850098,-1.877112,-0.954491
1028.900024,-1.874497,-0.950228
1028.950073,-1.872052,-0.945866
1029.000122,-1.869795,-0.941370
1029.050049,-1.867733,-0.936853
1029.099976,-1.865839,-0.932193
1029.150024,-1.864142,-0.927513
1029.200073,-1.862606,-0.922725
1029.250000,-1.861278,-0.917926
1029.300049,-1.860124,-0.913030
1029.349976,-1.859160,-0.908148
1029.400024,-1.858363,-0.903201
1029.450073,-1.857761,-0.898239
1029.500000,-1.857324,-0.893264
1029.550049,-1.857056,-0.888281
1029.600098,-1.856955,-0.883272
1029.650024,-1.857018,-0.878284
1029.700073,-1.857241,-0.873282
1029.750000,-1.857623,-0.868284
1029.800049,-1.858153,-0.863302
1029.850098,-1.858831,-0.858354
1029.900024,-1.859647,-0.853423
1029.950073,-1.860599,-0.848514
1030.000122,-1.861685,-0.843621
1030.050049,-1.862897,-0.838779
1030.099976,-1.864218,-0.833947
1030.150024,-1.865661,-0.829165
1030.200073,-1.867218,-0.824425
1030.250000,-1.868881,-0.819701
1030.300049,-1.870645,-0.815025
1030.350098,-1.872518,-0.810379
1030.400024,-1.874467,-0.805780
1030.450073,-1.876512,-0.801204
1030.500000,-1.878632,-0.796679
1030.550049,-1.880823,-0.792183
1030.600098,-1.883083,-0.787722
1030.650024,-1.885406,-0.783290
1030.700073,-1.887778,-0.778897
1030.750122,-1.890218,-0.774527
1030.800049,-1.892713,-0.770190
1030.850098,-1.895255,-0.765880
1030.900024,-1.897826,-0.761597
1030.950073,-1.900438,-0.757327
1031.000122,-1.903079,-0.753082
1031.050049,-1.905749,-0.748857
1031.099976,-1.908441,-0.744643
1031.150024,-1.911154,-0.740442
1031.200073,-1.913879,-0.736250
1031.250000,-1.916615,-0.732066
1031.300049,-1.919357,-0.727884
1031.349976,-1.922100,-0.723703
1031.400024,-1.924839,-0.719520
1031.450073,-1.927571,-0.715331
1031.500000,-1.930290,-0.711135
1031.550049,-1.932994,-0.706924
1031.600098,-1.935676,-0.702708
1031.650024,-1.938334,-0.698470
1031.700073,-1.940963,-0.694216
1031.750000,-1.943558,-0.689943
1031.800049,-1.946116,-0.685642
1031.850098,-1.948627,-0.681321
1031.900024,-1.951092,-0.676973
1031.950073,-1.953508,-0.672594
1032.000122,-1.955867,-0.668180
1032.050049,-1.958167,-0.663722
1032.099976,-1.960384,-0.659267
1032.150024,-1.962546,-0.654748
1032.200073,-1.964614,-0.650210
1032.250000,-1.966611,-0.645627
1032.300049,-1.968523,-0.641002
1032.350098,-1.970331,-0.636336
1032.400024,-1.972048,-0.631633
1032.450073,-1.973652,-0.626911
1032.500000,-1.975154,-0.622121
1032.550049,-1.976530,-0.617335
1032.600098,-1.977798,-0.612472
1032.650024,-1.978938,-0.607616
1032.700073,-1.979954,-0.602723
1032.750122,-1.980838,-0.597814
1032.800049,-1.981583,-0.592857
1032.850098,-1.982186,-0.587894
1032.900024,-1.982641,-0.582911
1032.950073,-1.982937,-0.577944
1033.000122,-1.983077,-0.572929
1033.050049,-1.983058,-0.567944
1033.099976,-1.982871,-0.562936
1033.150024,-1.982517,-0.557928
1033.200073,-1.981992,-0.552962
1033.250000,-1.981286,-0.548003
1033.300049,-1.980421,-0.543097
1033.349976,-1.979361,-0.538212
1033.400024,-1.978121,-0.533353
1033.450073,-1.976722,-0.528567
1033.500000,-1.975124,-0.523817
1033.550049,-1.973324,-0.519160
1033.600098,-1.971349,-0.514554
1033.650024,-1.969194,-0.510064
1033.700073,-1.966851,-0.505644
1033.750000,-1.964287,-0.501319
1033.800049,-1.961572,-0.497169
1033.850098,-1.958663,-0.493100
1033.900024,-1.955576,-0.489140
1033.950073,-1.952381,-0.485328
1034.000122,-1.948992,-0.481650
1034.050049,-1.945441,-0.478128
1034.099976,-1.941707,-0.474784
1034.150024,-1.937855,-0.471598
1034.200073,-1.933817,-0.468619
1034.250000,-1.929652,-0.465835
1034.300049,-1.925438,-0.463237
1034.350098,-1.921021,-0.460792
1034.400024,-1.916568,-0.458625
1034.450073,-1.911937,-0.456640
1034.500000,-1.907268,-0.454894
1034.550049,-1.902484,-0.453368
1034.600098,-1.897650,-0.452086
1034.650024,-1.892770,-0.451029
1034.700073,-1.887806,-0.450233
1034.750122,-1.882849,-0.449684
1034.800049,-1.877845,-0.449393
1034.850098,-1.872867,-0.449338
1034.900024,-1.867853,-0.449528
1034.950073,-1.862863,-0.449963
1035.000122,-1.857931,-0.450644
1035.050049,-1.853011,-0.451585
1035.099976,-1.848173,-0.452764
1035.150024,-1.843386,-0.454198
1035.200073,-1.838621,-0.455889
1035.250000,-1.834054,-0.457743
1035.300049,-1.829467,-0.459889
1035.349976,-1.825100,-0.462241
1035.400024,-1.820755,-0.464847
1035.450073,-1.816632,-0.467592
1035.500000,-1.812611,-0.470602
1035.550049,-1.808779,-0.473765
1035.600098,-1.805063,-0.477177
1035.650024,-1.801565,-0.480692
1035.700073,-1.798187,-0.484353
1035.750000,-1.794983,-0.488221
1035.800049,-1.791956,-0.492212
1035.850098,-1.789183,-0.496324
1035.900024,-1.786551,-0.500599
1035.950073,-1.784169,-0.504974
1036.000122,-1.781942,-0.509462
1036.050049,-1.779963,-0.514077
1036.099976,-1.778195,-0.518759
1036.150024,-1.776515,-0.523406
1036.200073,-1.775159,-0.528278
1036.250000,-1.774041,-0.533117
1036.300049,-1.773130,-0.538046
1036.350098,-1.772453,-0.543000
1036.400024,-1.771986,-0.547978
1036.450073,-1.771730,-0.552978
1036.500000,-1.771687,-0.558001
1036.550049,-1.771850,-0.562999
1036.600098,-1.772222,-0.567994
1036.650024,-1.772790,-0.572962
1036.700073,-1.773547,-0.577895
1036.750122,-1.774521,-0.582802
1036.800049,-1.775676,-0.587681
1036.850098,-1.777010,-0.592509
1036.900024,-1.778509,-0.597256
1036.950073,-1.780195,-0.601980
1037.000122,-1.782053,-0.606611
1037.050049,-1.784126,-0.611205
1037.099976,-1.786276,-0.615664
1037.150024,-1.788596,-0.620144
1037.200073,-1.791041,-0.624470
1037.250000,-1.793663,-0.628768
1037.300049,-1.796375,-0.632917
1037.349976,-1.799240,-0.637042
1037.400024,-1.802219,-0.641048
1037.450073,-1.805338,-0.644967
1037.500000,-1.808519,-0.648805
1037.550049,-1.811829,-0.652566
1037.600098,-1.815204,-0.656232
1037.650024,-1.818704,-0.659834
1037.700073,-1.822207,-0.663327
1037.750000,-1.825904,-0.666770
1037.800049,-1.829609,-0.670082
1037.850098,-1.833439,-0.673351
1037.900024,-1.837281,-0.676509
1037.950073,-1.841228,-0.679620
1038.000122,-1.845194,-0.682628
1038.050049,-1.849249,-0.685580
1038.099976,-1.853328,-0.688454
1038.150024,-1.857465,-0.691273
1038.200073,-1.861632,-0.694029
1038.250000,-1.865854,-0.696726
1038.300049,-1.870098,-0.699361
1038.350098,-1.874379,-0.701953
1038.400024,-1.878680,-0.704497
1038.450073,-1.883009,-0.707005
1038.500000,-1.887359,-0.709472
1038.550049,-1.891727,-0.711903
1038.600098,-1.896112,-0.714307
1038.650024,-1.900505,-0.716687
1038.700073,-1.904917,-0.719048
1038.750122,-1.909332,-0.721390
1038.800049,-1.913755,-0.723724
1038.850098,-1.918181,-0.726048
1038.900024,-1.922609,-0.728373
1038.950073,-1.927034,-0.730699
1039.000122,-1.931457,-0.733035
1039.050049,-1.935873,-0.735378
1039.099976,-1.940286,-0.737736
1039.150024,-1.944680,-0.740119
1039.200073,-1.949064,-0.742523
1039.250000,-1.953431,-0.744968
1039.300049,-1.957771,-0.747441
1039.349976,-1.962097,-0.749952
1039.400024,-1.966395,-0.752509
1039.450073,-1.970661,-0.755113
1039.500000,-1.974900,-0.757775
1039.550049,-1.979096,-0.760481
1039.600098,-1.983265,-0.763251
1039.650024,-1.987380,-0.766072
1039.700073,-1.991459,-0.768981
1039.750000,-1.995478,-0.771949
1039.800049,-1.999451,-0.775004
1039.850098,-2.003360,-0.778107
1039.900024,-2.007210,-0.781310
1039.950073,-2.010985,-0.784567
1040.000122,-2.014703,-0.787908
1040.050049,-2.018360,-0.791327
1040.099976,-2.021915,-0.794853
1040.150024,-2.026111,-0.798231
1040.200073,-2.029234,-0.801689
1040.250000,-2.032600,-0.805588
1040.300049,-2.035669,-0.809318
1040.350098,-2.038782,-0.813357
1040.400024,-2.041671,-0.817307
1040.450073,-2.044539,-0.821500
1040.500000,-2.047202,-0.825655
1040.550049,-2.049795,-0.829990
1040.600098,-2.052200,-0.834339
1040.650024,-2.054489,-0.838809
1040.700073,-2.056611,-0.843313
1040.750122,-2.058564,-0.847912
1040.800049,-2.060371,-0.852543
1040.850098,-2.062014,-0.857275
1040.900024,-2.063472,-0.862055
1040.950073,-2.064762,-0.866853
1041.000122,-2.065866,-0.871773
1041.050049,-2.066770,-0.876648
1041.099976,-2.067490,-0.881630
1041.150024,-2.068007,-0.886596
1041.200073,-2.068321,-0.891595
1041.250000,-2.068433,-0.896603
1041.300049,-2.068340,-0.901583
1041.349976,-2.068027,-0.906598
1041.400024,-2.067508,-0.911559
1041.450073,-2.066774,-0.916527
1041.500000,-2.065821,-0.921421
1041.550049,-2.064646,-0.926271
1041.600098,-2.063244,-0.931105
1041.650024,-2.061655,-0.935815
1041.700073,-2.059862,-0.940468
1041.750000,-2.057877,-0.945056
1041.800049,-2.055621,-0.949513
1041.850098,-2.053154,-0.953879
1041.900024,-2.050506,-0.958107
1041.950073,-2.047669,-0.962202
1042.000122,-2.044589,-0.966175
1042.050049,-2.041322,-0.969946
1042.099976,-2.037924,-0.973600
1042.150024,-2.034334,-0.977108
1042.200073,-2.030551,-0.980344
1042.250000,-2.026615,-0.983480
1042.300049,-2.022599,-0.986389
1042.350098,-2.018335,-0.989128
1042.400024,-2.014023,-0.991604
1042.450073,-2.009607,-0.993883
1042.500000,-2.005167,-0.996190
1042.550049,-2.000599,-0.998114
1042.600098,-1.995780,-0.999737
1042.650024,-1.991008,-1.001089
1042.700073,-1.986061,-1.002206
1042.750122,-1.981189,-1.003067
1042.800049,-1.976217,-1.003693
1042.850098,-1.971253,-1.004064
1042.900024,-1.966217,-1.004185
1042.950073,-1.961264,-1.004064
1043.000122,-1.956241,-1.003698
1043.050049,-1.951300,-1.003084
1043.099976,-1.946394,-1.002234
1043.150024,-1.941480,-1.001143
1043.200073,-1.936685,-0.999810
1043.250000,-1.931912,-0.998185
1043.300049,-1.927282,-0.996390
1043.349976,-1.922674,-0.994341
1043.400024,-1.918213,-0.992138
1043.450073,-1.913845,-0.989678
1043.500000,-1.909623,-0.986890
1043.550049,-1.905566,-0.984102
1043.600098,-1.901533,-0.981023
1043.650024,-1.897762,-0.977834
1043.700073,-1.894042,-0.974400
1043.750000,-1.890547,-0.970931
1043.800049,-1.887160,-0.967152
1043.850098,-1.883987,-0.963320
1043.900024,-1.880971,-0.959327
1043.950073,-1.878126,-0.955254
1044.000122,-1.875446,-0.951008
1044.050049,-1.872967,-0.946683
1044.099976,-1.870672,-0.942235
1044.150024,-1.868560,-0.937692
1044.200073,-1.866642,-0.933072
1044.250000,-1.864891,-0.928424
1044.300049,-1.863322,-0.923659
1044.350098,-1.861944,-0.918873
1044.400024,-1.860743,-0.913995
1044.450073,-1.859739,-0.909103
1044.500000,-1.858916,-0.904175
1044.550049,-1.858267,-0.899214
1044.600098,-1.857788,-0.894251
1044.650024,-1.857476,-0.889240
1044.700073,-1.857337,-0.884272
1044.750122,-1.857362,-0.879254
1044.800049,-1.857549,-0.874269
1044.850098,-1.857892,-0.869271
1044.900024,-1.858387,-0.864283
1044.950073,-1.859024,-0.859342
1045.000122,-1.859808,-0.854411
1045.050049,-1.860731,-0.849485
1045.099976,-1.861778,-0.844594
1045.150024,-1.862959,-0.839727
1045.200073,-1.864246,-0.834887
1045.250000,-1.865656,-0.830113
1045.300049,-1.867189,-0.825354
1045.349976,-1.868816,-0.820637
1045.400024,-1.870564,-0.815933
1045.450073,-1.872383,-0.811308
1045.500000,-1.874323,-0.806663
1045.550049,-1.876295,-0.802086
1045.600098,-1.878376,-0.797537
1045.650024,-1.880533,-0.793042
1045.700073,-1.882786,-0.788563
1045.750000,-1.885093,-0.784133
1045.800049,-1.887467,-0.779726
1045.850098,-1.889888,-0.775349
1045.900024,-1.892359,-0.771005
1045.950073,-1.894891,-0.766694
1046.000122,-1.897455,-0.762400
1046.050049,-1.900058,-0.758130
1046.099976,-1.902694,-0.753882
1046.150024,-1.905367,-0.749658
1046.200073,-1.908050,-0.745440
1046.250000,-1.910759,-0.741240
1046.300049,-1.913485,-0.737046
1046.350098,-1.916218,-0.732861
1046.400024,-1.918958,-0.728678
1046.450073,-1.921701,-0.724498
1046.500000,-1.924443,-0.720315
1046.550049,-1.927176,-0.716129
1046.600098,-1.929899,-0.711936
1046.650024,-1.932609,-0.707732
1046.700073,-1.935298,-0.703516
1046.750122,-1.937974,-0.699291
1046.800049,-1.940608,-0.695041
1046.850098,-1.943208,-0.690766
1046.900024,-1.945766,-0.686476
1046.950073,-1.948287,-0.682153
1047.000122,-1.950761,-0.677808
1047.050049,-1.953182,-0.673434
1047.099976,-1.955573,-0.669032
1047.150024,-1.957877,-0.664607
1047.200073,-1.960114,-0.660141
1047.250000,-1.962288,-0.655642
1047.300049,-1.964385,-0.651096
1047.349976,-1.966403,-0.646527
1047.400024,-1.968339,-0.641901
1047.450073,-1.970162,-0.637246
1047.500000,-1.971907,-0.632560
1047.550049,-1.973544,-0.627851
1047.600098,-1.975079,-0.623077
1047.650024,-1.976494,-0.618287
1047.700073,-1.977794,-0.613454
1047.750000,-1.978966,-0.608597
1047.800049,-1.980014,-0.603709
1047.850098,-1.980934,-0.598781
1047.900024,-1.981716,-0.593860
1047.950073,-1.982431,-0.588877
1048.000122,-1.982919,-0.583933
1048.050049,-1.983257,-0.578903
1048.099976,-1.983437,-0.573933
1048.150024,-1.983471,-0.568920
1048.200073,-1.983324,-0.563940
1048.250000,-1.983010,-0.558921
1048.300049,-1.982531,-0.553962
1048.350098,-1.981866,-0.548994
1048.400024,-1.981026,-0.544068
1048.450073,-1.980002,-0.539178
1048.500000,-1.978816,-0.534334
1048.550049,-1.977437,-0.529494
1048.600098,-1.975857,-0.524782
1048.650024,-1.974096,-0.520062
1048.700073,-1.972163,-0.515466
1048.750122,-1.970042,-0.510932
1048.800049,-1.967738,-0.506496
1048.850098,-1.965261,-0.502162
1048.900024,-1.962590,-0.497937
1048.950073,-1.959706,-0.493808
1049.000122,-1.956702,-0.489864
1049.050049,-1.953487,-0.486000
1049.099976,-1.950097,-0.482323
1049.150024,-1.946540,-0.478831
1049.200073,-1.942815,-0.475425
1049.250000,-1.939050,-0.472288
1049.300049,-1.934966,-0.469202
1049.349976,-1.930928,-0.466420
1049.400024,-1.926644,-0.463741
1049.450073,-1.922262,-0.461312
1049.500000,-1.917760,-0.459110
1049.550049,-1.913200,-0.457092
1049.600098,-1.908495,-0.455299
1049.650024,-1.903811,-0.453755
1049.700073,-1.898886,-0.452488
1049.750000,-1.894092,-0.451412
1049.800049,-1.889073,-0.450548
1049.850098,-1.884154,-0.449950
1049.900024,-1.879158,-0.449589
1049.950073,-1.874171,-0.449479
1050.000122,-1.869139,-0.449615
1050.050049,-1.864201,-0.449994
1050.099976,-1.859225,-0.450628
1050.150024,-1.854309,-0.451504
1050.200073,-1.849427,-0.452651
1050.250000,-1.844645,-0.454004
1050.300049,-1.839896,-0.455637
1050.350098,-1.835260,-0.457510
1050.400024,-1.830699,-0.459584
1050.450073,-1.826237,-0.461912
1050.500000,-1.821907,-0.464399
1050.550049,-1.817715,-0.467093
1050.600098,-1.813619,-0.470045
1050.650024,-1.809735,-0.473125
1050.700073,-1.805971,-0.476457
1050.750122,-1.802394,-0.479899
1050.800049,-1.798992,-0.483590
1050.850098,-1.795761,-0.487417
1050.900024,-1.792735,-0.491409
1050.950073,-1.789903,-0.495491
1051.000122,-1.787225,-0.499766
1051.050049,-1.784810,-0.504097
1051.099976,-1.782551,-0.508614
1051.150024,-1.780541,-0.513126
1051.200073,-1.778675,-0.517781
1051.250000,-1.777106,-0.522570
1051.300049,-1.775752,-0.527358
1051.349976,-1.774594,-0.532215
1051.400024,-1.773625,-0.537148
1051.450073,-1.772895,-0.542033
1051.500000,-1.772372,-0.547103
1051.550049,-1.772075,-0.552015
1051.600098,-1.771982,-0.557056
1051.650024,-1.772101,-0.562022
1051.700073,-1.772428,-0.567034
1051.750000,-1.772952,-0.572003
1051.800049,-1.773678,-0.576981
1051.850098,-1.774597,-0.581885
1051.900024,-1.775712,-0.586750
1051.950073,-1.777010,-0.591600
1052.000122,-1.778474,-0.596347
1052.050049,-1.780130,-0.601105
1052.099976,-1.781932,-0.605726
1052.150024,-1.783928,-0.610352
1052.200073,-1.786047,-0.614828
1052.250000,-1.788361,-0.619324
1052.300049,-1.790753,-0.623650
1052.350098,-1.793236,-0.628072
1052.400024,-1.795924,-0.632206
1052.450073,-1.798770,-0.636350
1052.500000,-1.801712,-0.640373
1052.550049,-1.804795,-0.644319
1052.600098,-1.807959,-0.648174
1052.650024,-1.811252,-0.651961
1052.700073,-1.814640,-0.655637
1052.750122,-1.818104,-0.659255
1052.800049,-1.821632,-0.662771
1052.850098,-1.825283,-0.666211
1052.900024,-1.828990,-0.669541
1052.950073,-1.832803,-0.672813
1053.000122,-1.836651,-0.675987
1053.050049,-1.840593,-0.679094
1053.099976,-1.844543,-0.682142
1053.150024,-1.848578,-0.685134
1053.200073,-1.852621,-0.688030
1053.250000,-1.856751,-0.690855
1053.300049,-1.860905,-0.693625
1053.349976,-1.865111,-0.696338
1053.400024,-1.869342,-0.698986
1053.450073,-1.873631,-0.701589
1053.500000,-1.877908,-0.704143
1053.550049,-1.882248,-0.706656
1053.600098,-1.886579,-0.709116
1053.650024,-1.890954,-0.711557
1053.700073,-1.895326,-0.713960
1053.750000,-1.899729,-0.716344
1053.800049,-1.904133,-0.718705
1053.850098,-1.908552,-0.721051
1053.900024,-1.912971,-0.723383
1053.950073,-1.917398,-0.725711
1054.000122,-1.921824,-0.728034
1054.050049,-1.926250,-0.730360
1054.099976,-1.930673,-0.732692
1054.150024,-1.935090,-0.735035
1054.200073,-1.939498,-0.737392
1054.250000,-1.943894,-0.739771
1054.300049,-1.948280,-0.742174
1054.350098,-1.952646,-0.744605
1054.400024,-1.957000,-0.747067
1054.450073,-1.961329,-0.749565
1054.500000,-1.965637,-0.752119
1054.550049,-1.969910,-0.754703
1054.600098,-1.974161,-0.757334
1054.650024,-1.978378,-0.760026
1054.700073,-1.982551,-0.762773
1054.750122,-1.986704,-0.765576
1054.800049,-1.990774,-0.768438
1054.850098,-1.994852,-0.771408
1054.900024,-1.998811,-0.774418
1054.950073,-2.002743,-0.777586
1055.000122,-2.006608,-0.780758
1055.050049,-2.010406,-0.784030
1055.099976,-2.014128,-0.787380
1055.150024,-2.017807,-0.790799
1055.200073,-2.021349,-0.794280
1055.250000,-2.024839,-0.797871
1055.300049,-2.028225,-0.801513
1055.349976,-2.031572,-0.805262
1055.400024,-2.034753,-0.809065
1055.450073,-2.037860,-0.813034
1055.500000,-2.040823,-0.816999
1055.550049,-2.043701,-0.821133
1055.600098,-2.046425,-0.825287
1055.650024,-2.049029,-0.829584
1055.700073,-2.051480,-0.833906
1055.750000,-2.053811,-0.838350
1055.800049,-2.055968,-0.842861
1055.850098,-2.057979,-0.847441
1055.900024,-2.059822,-0.852097
1055.950073,-2.061349,-0.856839
1056.000122,-2.062848,-0.861633
1056.050049,-2.064274,-0.866397
1056.099976,-2.065404,-0.871301
1056.150024,-2.066395,-0.876156
1056.200073,-2.067161,-0.881141
1056.250000,-2.067721,-0.886100
1056.300049,-2.068083,-0.891069
1056.350098,-2.068240,-0.896077
1056.400024,-2.068189,-0.901075
1056.450073,-2.067924,-0.906072
1056.500000,-2.067454,-0.911061
1056.550049,-2.066767,-0.915994
1056.600098,-2.065881,-0.920915
1056.650024,-2.064759,-0.925787
1056.700073,-2.063425,-0.930593
1056.750122,-2.062023,-0.935352
1056.800049,-2.060321,-0.940010
1056.850098,-2.058306,-0.944697
1056.900024,-2.056156,-0.949146
1056.950073,-2.053703,-0.953569
1057.000122,-2.051278,-0.957876
1057.050049,-2.048387,-0.962100
1057.099976,-2.045423,-0.966015
1057.150024,-2.042198,-0.969905
1057.200073,-2.038861,-0.973575
1057.250000,-2.035278,-0.977120
1057.300049,-2.031583,-0.980439
1057.349976,-2.027681,-0.983622
1057.400024,-2.023657,-0.986563
1057.450073,-2.019493,-0.989319
1057.500000,-2.015197,-0.991872
1057.550049,-2.010772,-0.994223
1057.600098,-2.006227,-0.996309
1057.650024,-2.001585,-0.998162
1057.700073,-1.996891,-0.999801
1057.750000,-1.992038,-1.001212
1057.800049,-1.987196,-1.002369
1057.850098,-1.982278,-1.003294
1057.900024,-1.977310,-1.003970
1057.950073,-1.972332,-1.004404
1058.000122,-1.967355,-1.004583
1058.050049,-1.962374,-1.004515
1058.099976,-1.957362,-1.004195
1058.150024,-1.952404,-1.003626
1058.200073,-1.947445,-1.002812
1058.250000,-1.942588,-1.001768
1058.300049,-1.937718,-1.000492
1058.350098,-1.932990,-0.998970
1058.400024,-1.928276,-0.997189
1058.450073,-1.923752,-0.995200
1058.500000,-1.919207,-0.992991
1058.550049,-1.914850,-0.990591
1058.600098,-1.910587,-0.987995
1058.650024,-1.906440,-0.985171
1058.700073,-1.902468,-0.982180
1058.750122,-1.898580,-0.978981
1058.800049,-1.894880,-0.975685
1058.850098,-1.891313,-0.972140
1058.900024,-1.887935,-0.968497
1058.950073,-1.884686,-0.964676
1059.000122,-1.881627,-0.960739
1059.050049,-1.878746,-0.956627
1059.099976,-1.876057,-0.952463
1059.150024,-1.873505,-0.948112
1059.200073,-1.871187,-0.943724
1059.250000,-1.869015,-0.939207
1059.300049,-1.867029,-0.934608
1059.349976,-1.865277,-0.929913
1059.400024,-1.863678,-0.925209
1059.450073,-1.862236,-0.920374
1059.500000,-1.860982,-0.915584
1059.550049,-1.859926,-0.910680
1059.600098,-1.859064,-0.905783
1059.650024,-1.858355,-0.900829
1059.700073,-1.857834,-0.895847
1059.750000,-1.857489,-0.890876
1059.800049,-1.857309,-0.885868
1059.850098,-1.857295,-0.880874
1059.900024,-1.857442,-0.875873
1059.950073,-1.857743,-0.870888
1060.000122,-1.858198,-0.865904
1060.050049,-1.858796,-0.860955
1060.099976,-1.859555,-0.855989
1060.150024,-1.860441,-0.851084
1060.200073,-1.861480,-0.846154
1060.250000,-1.862626,-0.841327
1060.300049,-1.863913,-0.836478
1060.350098,-1.865311,-0.831678
1060.400024,-1.866820,-0.826916
1060.450073,-1.868432,-0.822182
1060.500000,-1.870149,-0.817482
1060.550049,-1.871964,-0.812829
1060.600098,-1.873871,-0.808194
1060.650024,-1.875861,-0.803619
1060.700073,-1.877946,-0.799063
1060.750122,-1.880083,-0.794557
1060.800049,-1.882317,-0.790075
1060.850098,-1.884609,-0.785644
1060.900024,-1.886976,-0.781223
1060.950073,-1.889373,-0.776857
1061.000122,-1.891845,-0.772494
1061.050049,-1.894342,-0.768179
1061.099976,-1.896904,-0.763877
1061.150024,-1.899494,-0.759613
1061.200073,-1.902123,-0.755356
1061.250000,-1.904784,-0.751124
1061.300049,-1.907470,-0.746905
1061.349976,-1.910174,-0.742699
1061.400024,-1.912895,-0.738503
1061.450073,-1.915626,-0.734315
1061.500000,-1.918367,-0.730132
1061.550049,-1.921109,-0.725952
1061.600098,-1.923851,-0.721770
1061.650024,-1.926587,-0.717585
1061.700073,-1.929314,-0.713395
1061.750000,-1.932025,-0.709195
1061.800049,-1.934721,-0.704978
1061.850098,-1.937385,-0.700753
1061.900024,-1.940029,-0.696503
1061.950073,-1.942637,-0.692243
1062.000122,-1.945207,-0.687948
1062.050049,-1.947734,-0.683642
1062.099976,-1.950224,-0.679302
1062.150024,-1.952660,-0.674934
1062.200073,-1.955047,-0.670547
1062.250000,-1.957377,-0.666109
1062.300049,-1.959628,-0.661646
1062.350098,-1.961815,-0.657156
1062.400024,-1.963927,-0.652609
1062.450073,-1.965952,-0.648054
1062.500000,-1.967907,-0.643438
1062.550049,-1.969763,-0.638802
1062.600098,-1.971524,-0.634114
1062.650024,-1.973181,-0.629406
1062.700073,-1.974733,-0.624636
1062.750122,-1.976180,-0.619864
1062.800049,-1.977503,-0.615039
1062.850098,-1.978703,-0.610195
1062.900024,-1.979782,-0.605290
1062.950073,-1.980722,-0.600385
1063.000122,-1.981531,-0.595448
1063.050049,-1.982197,-0.590488
1063.099976,-1.982721,-0.585519
1063.150024,-1.983090,-0.580521
1063.200073,-1.983301,-0.575529
1063.250000,-1.983355,-0.570547
1063.300049,-1.983244,-0.565527
1063.349976,-1.982971,-0.560558
1063.400024,-1.982526,-0.555577
1063.450073,-1.981910,-0.550627
1063.500000,-1.981119,-0.545677
1063.550049,-1.980141,-0.540755
1063.600098,-1.978976,-0.535856
1063.650024,-1.977651,-0.531098
1063.700073,-1.976117,-0.526286
1063.750000,-1.974411,-0.521603
1063.800049,-1.972491,-0.516961
1063.850098,-1.970441,-0.512423
1063.900024,-1.968171,-0.507977
1063.950073,-1.965770,-0.503586
1064.000122,-1.963139,-0.499331
1064.050049,-1.960345,-0.495194
1064.099976,-1.957334,-0.491151
1064.150024,-1.954172,-0.487280
1064.200073,-1.950816,-0.483547
1064.250000,-1.947370,-0.479923
1064.300049,-1.943709,-0.476522
1064.350098,-1.939896,-0.473273
1064.400024,-1.935929,-0.470202
1064.450073,-1.931833,-0.467351
1064.500000,-1.927657,-0.464658
1064.550049,-1.923323,-0.462255
1064.600098,-1.918882,-0.459944
1064.650024,-1.914256,-0.457987
1064.700073,-1.909612,-0.456165
1064.750122,-1.904882,-0.454521
1064.800049,-1.900056,-0.453132
1064.850098,-1.895153,-0.451982
1064.900024,-1.890285,-0.451081
1064.950073,-1.885275,-0.450414
1065.000122,-1.880339,-0.449993
1065.050049,-1.875324,-0.449821
